TweetID,From User,Tweet
274201114256211968,ItsDonteiFrass,"Appeal to the great spirit #Swag #Dope #Chilling! http://t.co/SZ1NzRed"
274201112649818112,joycelyntalle,"SWAGbasketball yeahh !!! :) #SWAG"
274201110858846208,FranceJ_Bacaro,"#SWAG"
274201109730562049,maddiehayes18,"Last year's #christmas pictures... We're so #cute. 😍🎅🎄 I #love my #brother. calebhayesss #swag #tistheseaso http://t.co/vvQ0BSVr"
274201102390525953,KAMI52,"Scream & Shout feat.BritneySpears - http://t.co/w2RYpN95 #nowplaying #swag iamwill http://t.co/B6jcZtVM"
274201090428383234,xHuntty,"Home from school y0 time to party #teeqo #swag #yolo"
274201088004079616,sadiuehrhehr,"Try application #aoret2.tk to add followers,retweets,favorites #FollowMe #InstantFollow #Openfollow #F4F #jfb #TFB #swag #FF 17078"
274201085755940864,jadeyhudson_,"#badman #swag http://t.co/8wVEmKd2"
274201076721393665,KieferThinks,"@indigoskys #REALTALKNIGGAH #SWAG #YOLO #420 #BLAZIN #BLOODGANG #CRIPKILLA #REDNATION #BLAZEORDIE  #666 #SATAN #METH #COCAINECRACK #DOPE (:"
274201072124436483,ChariHenriquez,"Aparentemente #RastaBubbaFury no tbt tin sufisiente #swag sigun braymprod #makeover #leveledup #kiabairobes http://t.co/0HyXKQXM"
274201063828094977,max_422546,"@LucDEHAAS1 Alors, t'as eu combien en sport? ;) #swag"
274201050150469633,estrada_ron,"Vic's #xmas #tree part 3 #Lick #Hustle Flea Market #SWAG http://t.co/Kc6o38cq"
274201030537904128,trippykidjay,"Have so many subs today, doing nothing and chilling #swag"
274200996304007168,Lollosaurus,"RT @EburitiCAT: Assumed my constant hunger would force me to wake up from my nap. Nope. #4hournap #swag #clubcanthandleme"
274200963282239488,BKLEIN831,"@lindsaylohan Throwing fists like a #boss at #avenue #swag #marryme"
274200958395904000,RosierLea,"#love #boy #adore #gurls #me #paris #night #friends #cute #goose #lovely #swag #cool #smiling #instafun #ins http://t.co/EQn1rc5u"
274200947197108224,Lil_Verse,"#swag #wildkillaz #lilverse #life #instagramers #instatweet #pictureoftheday #love #star http://t.co/cwd4sv1f"
274200946345668608,aKargz,"We got @justinbieber - Beauty and a Beat on repeat here at @_The_Bullpen. #Swag"
274200921070792704,cMcCloy1,"#fresh #blazers #swag #swoosh #like4like #followme http://t.co/j3Qv6IZf"
274200893010886656,TannyBabz,"aww the lil princess ! ""@Dreama_Los: #swag http://t.co/SY0xvhWK"""
274200892125884416,TJ_zombies,"Mr. Bartman flippin out burns today! #SWAG"
274200852401635328,dharmon91,"@MACbaby_: Wearing my work shirt to school because I forgot my other one. #swag #hebpride” #representin"
274200824840863745,J_Money_16,"RT @paige_niemeyer: #swag #highwaters @J_Money_16 http://t.co/maetLFsC"
274200808021692416,YoImBlaine,"RT @CallME_Montanna: @YoImBlaine #Swag 👌lol"
274200791668105216,ViolettaRabiosa,"#money #swag #like #instagood #webstagram #love #luxury #gangsta #good #life #goodlife 🙉💎 http://t.co/C9ao7QO4"
274200769882886145,beautyandjb,"@justinbieber all u gotta do is #SWAG"
274200766321942528,fredwcx,"#gabriel #willis #swag #on #lock #hot #boy #not http://t.co/guhLoeqs"
274200755706134530,dayynayy,"Loveee 📲 #pink #swag"
274200737662251008,shananano,"Hahahahaha pure brilliance @giorgiawaters @DanOCallan #putyourmiddlefingersuptotheworld #swag http://t.co/mVgt8ZSG"
274200730393522177,A_Rae224,"#TBT fishing trip with daddy back in '98 🐟🎣 #swag http://t.co/EjAR5NdV"
274200724328562688,TeamRinsolaBomb,"FOLLOW @SwagAndDope Its All In The Name! #Swag&Dope So Get Following Cause its Worth It ! #TeamFollowBack #AutoFollow So Guys ! RT & FOLLOW"
274200694611914753,Cahjik,"@J_Sleezy69 hopping on asteroids with machine guns and astronaut gear, yes #swag #mOdernwarefare5"
274200693341052928,HazemHdaib,"Homeguurrl got her driving license #swag @LeenJaouni_ http://t.co/DgOgrdV4"
274200692665753601,B_Hebb,"#swag http://t.co/Mkgy0wq0"
274200676521869312,KPMediaStudio,"RT @StephanieTjada: Photo: #stephanietejada #teamtejada #swag #boobs #heygirlhey #fashion #style #stylish #love #me #cute... http://t.co/fBPFCLnJ"
274200674823204864,ericaSandorf,"RT @joe_cala17: Text connect 4 with @ericaSandorf #swag #bordinclass @TheRealJoeBuff © http://t.co/QtCkZI6d"
274200671291596800,_N_OAH,"Try application #aoret2.tk to add followers,retweets,favorites #FollowMe #InstantFollow #Openfollow #F4F #jfb #TFB #swag #FF 55089"
274200670033285120,taureanYaBoss,"""@TaureanSpencer: @taureanYaBoss lol wuts good my nigga ain't shit same ole an it's a H&m shirt bro no thermal lol""#swag ..h&m nd forever21"
274200662986858496,Igor_Makarenko,"Swagger on a Billionaire  / Like it ? - Press ♥  / #DIRTYSOUTH #TRAP #FASHION #SWAG http://t.co/IYDhgP8s"
274200656653463553,anguie39,"@WhosBennie Hey bro this is you carts 😜🎶 you name B !!!!! #swag http://t.co/ehEyhwEA"
274200655147704320,Goodfolx,"RT @Smajola: RT @JaxxtheArt: Tonight at 19:30,  @Goodfolx has something to drop for you guys... #swag"
274200643818909696,HoesLoveSerge,"#Swag RT @macchu69 @_iLoveMyHoodie: @macchu69 @susie4AIAL Has She Shown Up?” Birch. I said #next period"
274200641302315008,NateRenfrow,"To much #swag right now coming from all the #Gruden rumors. #drivenmecrazy"
274200605646528513,pajimc,"RT @TorontoTrappers: @PopsOnDaBeat: @bigleanbaby and @ChiefKeef  #MYLIFESTYLE VIDEO COMING REAL SOON!!!! http://t.co/YCoMSadz #swag"
274200584104579072,filipinauhl,"RT @Diamondkwhite: #swag  beatricemiller carlyrosemusic @davidcorrey  Xfactor swag team hahah http://t.co/F6kPQ4Ki"
274200571978850304,HannahLpaul,"Yeah we fucking did it #swag #baby http://t.co/vaZOWRWW"
274200569999155201,kamthom,"peacoat & beanie #swag http://t.co/GThMkvQp"
274200534943166464,celinouchou,"RT @runwaymaki: Cuuute❤❤Larry💋 #lestwins #love #cool #swag #sexy #hiphop #dance #dope #awesome #art #larrybourgeois http://t.co/K5TbdwhW"
274200529868054529,joe_cala17,"Text connect 4 with @ericaSandorf #swag #bordinclass @TheRealJoeBuff © http://t.co/QtCkZI6d"
274200505167794176,lovelyclarissa_,"RT @CeciliaInfinity: @lovelyclarissa_: @CeciliaInfinity has red tips, I have pink tips.... #Swag” YES!"
274200503976607744,MahlikRich,"He got on matching And1 gear 😂 #swag"
274200490034728961,DDangerJ,"@callllllliebish it's called #swag . I havnt figured it out too much yet either."
274200481847468033,VallejosAndy,"RT @guillosaysrelax: Todo está en la medias @vallejosandy #socks #cool #hype #sockfashion #bored #doubletap #cool #swag http://t.co/FPCydM3X"
274200460284530688,itslith,"#swag http://t.co/S4UWHxmQ"
274200451136778241,kaya_maya93,"RT @brianjrdz: Hahahah, #drummers #drums #bands #love #cool #style #swag #lol #best #girlfriend #badass http://t.co/293GOm9y"
274200428382670848,TheMindOfJose,"#fashion #instafashion #swag #swagger #pants #jeans #tshirt #model #style #TAGSTAGRAM .COM #denim #tagsta #t http://t.co/jbbHXSYK"
274200422313500672,CeciliaInfinity,"RT @lovelyclarissa_: @CeciliaInfinity has red tips, I have pink tips.... #Swag"
274200411936800769,CeciliaInfinity,"@lovelyclarissa_: @CeciliaInfinity has red tips, I have pink tips.... #Swag” YES!"
274200400305987584,YurFavFilipino,"RT @PeterCrow6: He be makin dat Kash @LilRayKash  #buffalo #swag #mmmm #healthclass"
274200387093925889,JustBieber_6,"RT @MelisaMelone: tryna draw justin #SWAG http://t.co/X0oMeZT7"
274200376809512960,JordanChang,"#Swag RT @NameYouStyle: Culver-Stockton is going to be REAL SWEET soon..... :)"
274200363882672129,naoiseyllama,"@LeDanosaur #SWAG (nono stop now)"
274200352260255745,StephanieTjada,"Photo: #stephanietejada #teamtejada #swag #boobs #heygirlhey #fashion #style #stylish #love #me #cute... http://t.co/fBPFCLnJ"
274200300997468160,brianjrdz,"Hahahah, #drummers #drums #bands #love #cool #style #swag #lol #best #girlfriend #badass http://t.co/293GOm9y"
274200247872413696,arcticunt,"@asdhfgjkl_ they're so cheap it's all eBay n the beanie is @PlazaApparel #swag"
274200233477541888,BA_Da_Native,"#mohawk #huddie #fall #black and #white #native #american #black #foot #indian #swag #coolin #nosmile #still http://t.co/rVLcBQCs"
274200223549624320,LinaSmiler,"#SWAG ;) http://t.co/3j9Sdhwa"
274200218306748416,Jason_James7,"3 months till sideways. #Swag #youngguns"
274200208219443200,AchmadSubekti45,"Try application #aoret2.tk to add followers,retweets,favorites #FollowMe #InstantFollow #Openfollow #F4F #jfb #TFB #swag #FF 14089"
274200186165813248,JustNic,"RT @BuiltFordTUFFS: #SWAG @JustNic Finally tried that ""touch your Galaxy to another Galaxy and share files"" thing. Pretty dope”"
274200178121113602,DeeFach,"I've always been pretty fashionable. #tbt #swaggabombs #swag #brother #fachkosgohard http://t.co/2IpPVHW6"
274200173821972480,RAYgotBANDS,"#Tbt Vs. norcross back at the Ridge #swag #pink #breastcancerawareness http://t.co/izdNtblg"
274200163587850241,mcxzfhghufghugf,"Try application #aoret2.tk to add followers,retweets,favorites #FollowMe #InstantFollow #Openfollow #F4F #jfb #TFB #swag #FF 93583"
274200129148428289,angile_horan,"RT @K_Kalamity: @angile_horan most definitely :) gotta do it again! <3333 #CommunityService #Swag"
274200113428189184,JamesLopez15,"@JessicaHagins Naw man its THIS time of year. #awwyeah #buble #christmas #swag http://t.co/FYPcHgcp"
274200106767630336,Shoddy92,"Asian calc TA rippin Phat Pharm sneaks #swag"
274200096378343424,CallME_Montanna,"@YoImBlaine #Swag 👌lol"
274200086500745216,BreeJohnstoneR,"Today's outfit. #school #swag. http://t.co/odthOgSM"
274200082381946881,Dreama_Los,"#swag http://t.co/xThTZyij"
274200066330353665,kentgoodmanlvd,"swagHeaded to da strip club #swag"
274200049221779456,JessieMc2,"@THeCassiebear13 @brennabeau #Yolo #hashtag #swag #hair #toothbrush#ididntknowiwaspregnant"
274200046080245761,macarociio,"RT @matthunter123: Movistar phone service #swag"
274200029516935168,RachelRiggs22,"#swag http://t.co/Fa8vm9cq"
274199997833162752,ballneverstops3,"No caption needed.  #NorthFace #MeanMug #Hoodie #Swag 😎 http://t.co/DYAhyiJy"
274199987410305026,TjDufa,"@Vixxy90X you know me I talk that real shit #swag"
274199984960839680,elysiagvs,"SwagLet That Boy Cook#Swag"
274199982792392704,jimmyjones322,"Problem child lol #tbt #Blond #Afro #BowTie #Swag #GerberBaby http://t.co/NvW7e1DV"
274199978468061185,JCPageSF,"Good Morning!! Happy Happy!! #inatamood #statigram #swag #igaddict #instatag #igers #instagramhub #jj #natur http://t.co/dHNOXVs7"
274199975343308800,BeexHam,"had the best class this morning...and now i find this out? #swag #sarcastictweet"
274199965276979200,yazaruykusuz,"Try application #aoret2.tk to add followers,retweets,favorites #FollowMe #InstantFollow #Openfollow #F4F #jfb #TFB #swag #FF 45865"
274199954606661632,ValeJPuffa,"RT @supraxxj: oooh :) #swag http://t.co/RO8UvW2D"
274199913305366528,WheatNotThin,"Girl in my class recognized me from #UnityStep and said we were really good ; ) #swag lol @Amala_Rose"
274199909949911040,Oreeeeoooo,"#SWAG"
274199878140309505,BuiltFordTUFFS,"#SWAG @JustNic Finally tried that ""touch your Galaxy to another Galaxy and share files"" thing. Pretty dope”"
274199870456336385,CrazzyLegss,"Wearing my Los Pollos Hermanos crewneck for the first time #swag"
274199862160011264,VTishenkova,"Битч #me #meow #bitch #love #lovely #sweet #swag #lips #kiss #happy #happily #winter #cold #cute #coldly #ru http://t.co/4I9ZxvoT"
274199849308672000,Dakota_Heim7,"@LovelyLeanna_7  @emilykheim who is that sharp looking guy in the front? He's got #swag"
274199846016122883,BootyAnalyst,"Hit puberty today b #Stache #JkGross #RedNeck #Swag http://t.co/esSMPrwJ"
274199841809256449,Nbarsam23,"When it's a rainy day you can bet ill be wearing my swim trunks to school. #swag"
274199827758333952,wahyu33861339,"Try application #aoret2.tk to add followers,retweets,favorites #FollowMe #InstantFollow #Openfollow #F4F #jfb #TFB #swag #FF 15071"
274199799576801282,LincolnMetz1,"RT @imtwheatbitch: The ladies love me #swag"
274199793297936384,courtrobs6,"RT @a_doir: The clique is too ghetto for shoes #swag http://t.co/E7rNLk05"
274199781520334849,Igor_Makarenko,"Swagger on a Billionaire  / Like it ? - Press ♥  / #DIRTYSOUTH #TRAP #FASHION #SWAG http://t.co/gf4RiA3w"
274199767792357376,NaldyBregez,"Try application #aoret2.tk to add followers,retweets,favorites #FollowMe #InstantFollow #Openfollow #F4F #jfb #TFB #swag #FF 48200"
274199764164288513,LilRayKash,"RT @PeterCrow6: He be makin dat Kash @LilRayKash  #buffalo #swag #mmmm #healthclass"
274199746112008192,LuuSelly,"#Mention10PeopleYouReallyLove 2. @justinbieber <3 #swag"
274199735714328576,EmilyFisk14,"Packers sweatshirt and a camo hat #swag"
274199709143425025,_alheelunaa,"Mchs  Quería Ir Hoy Al #ClubDelItaliano Pero Mejor Iré Mañana!!:( #Swag"
274199675094044673,MC_Encyclo,"Sumn real light #swag http://t.co/zpOdZzge"
274199619838291968,Morradisandra,"Dear Justin. What's the point of saying "" hi I'm Justin Bieber!"" when the whole wide world knows you? #random #thought #lol love you! #Swag"
274199619326599169,hafsahsha,"RT @TeamFollowWacky: Ｒｅｔｗｅｅｔ Ｉｆ Ｙｏｕ Ｗａｎｔ Ｆｏｌｌｏｗｅｒｓ #TeamFollowBack #TeamFollowWacky #500ADay #FollowFriday #FF #TFB #FollowNGain #swag (must be following me)"
274199618466742273,mygoodriddance,"Huuuuuwat?????? Who???!what do the doggie!!!??? Freakin' @""$$""""@%^£*^ #lol#teach#me#how#to#doggie #swag http://t.co/oYmYlhX7"
274199606789824512,JASAJOKITWEET,"#F4F #JFB #FF #TFB Semangat Nazar Menyebut Anas Berujung Sindiran Hakim: Ketika bersaksi unt... http://t.co/4kbaItOM #jfb #TFB #swag #FF"
274199604948529153,JASAJOKITWEET,"#F4F #JFB #FF #TFB BK Ambil Keputusan Soal Anggota DPR Pemeras BUMN Rabu Depan: Badan Kehorm... http://t.co/KFYWbZbW #jfb #TFB #swag #FF"
274199603958661120,JASAJOKITWEET,"#F4F #JFB #FF #TFB Malam Ini Pedagang Tahlilan untuk 'Kematian' Nurani Walikota Pekanbaru: S... http://t.co/ZGaLwlSU #jfb #TFB #swag #FF"
274199589551210496,MiaDamico,"RT @MikeCaputo15: @MiaDamico pedicure #swag"
274199550120566784,publikone,"Every girl has there own style #high. #girls #weed. #swag"
274199548367339520,Christian21rios,"Photo: #morning #coffe #sunshine #likeforlike #followback #sky #instalike #bi #swag #dallas #miami #chicago... http://t.co/ug2jNx1y"
274199538569453568,Christian21rios,"#morning #coffe #sunshine #likeforlike #followback #sky #instalike #bi #swag #dallas #miami #chicago #music http://t.co/XaQ7ViGr"
274199536468111360,T_RoLLAnOther_1,"RT @Jrod_marshbone: @T_RoLLAnOther_1 my cat is named after carlton #swag"
274199525755858945,Goodfolx,"RT @JaxxtheArt: Tonight at 19:30,  @Goodfolx has something to drop for you guys... #swag"
274199523356712961,RealCozza,"#swag #sweatshirts http://t.co/8UOvE1Ea"
274199499289800704,JtubbsTyphoon,"Me & @Kels_Ayye Swagging #Cool #Tribal #Colors #Swag #Twins http://t.co/BmWLJk3T"
274199494713802753,davay_RT,"RT @DiZiSquare: #ДАВАЙДОСВИДАНИЯ #КонцертТимати HOT #SWAG"
274199475541647360,sokalwaves,"She came to work with two different shoes on, and a bag of fruity pebbles,, while eating them out of a beer mug. Now that's swag #swag"
274199472198807553,PapiStore,"Not good u need to go to the spital or bar @LilDebbie_cakez I been sober for a few days #Swag”"
274199434345193472,MikeCaputo15,"@MiaDamico pedicure #swag"
274199431237214208,LilDebbie_cakez,"Lmaooo yupRT @Rasheim_Wright: Since the Crabhouse? RT @LilDebbie_cakez: I been sober for a few days #Swag"
274199424425664513,JoeC_Johnson,"#ThrowbackThursday Rocking that hat! #Swag http://t.co/yGyoz87x"
274199418864021505,MsTamarShawnice,"!!!!! RT @LilDebbie_cakez: I been sober for a few days #Swag"
274199417458925568,moran_levy,"♥ #me #summer #winter #night #day #morning #instadaily #instamood #tattoo #swag #selfie #l4l #f4f #like #lik http://t.co/dNdLiynG"
274199398848790528,fromavontomsg,"Rocking my new snapback. #swag http://t.co/ocnTYOqR"
274199395401097216,GaabrielDF,"Nasci pra ser felis...e nao perfeito  ! #BoaTarde #follolowmebrazil #Followme #followback #swag #instabrazil http://t.co/GlQkMngq"
274199391395532800,zxchjhdjhdjahd,"Try application #aoret2.tk to add followers,retweets,favorites #FollowMe #InstantFollow #Openfollow #F4F #jfb #TFB #swag #FF 10135"
274199379521449984,toughlovemusic,"Nu Tee sent to me from laska #laska #djgarms #swag #oversize #tee #toughlove http://t.co/Qsub5c7L"
274199286919602176,faabbs,"Miau #me #girl #myself #teen #lovely #smile #swag #pretty #TagsForLikesFSLC #follower #follows #brazilian #b http://t.co/BD45f8JN"
274199285170577408,Sk8orDieee,"#sk8 #swag #skate #skater #skateboarding  #gundogdu #ollie #stairs http://t.co/q6pMKSAG"
274199283337687040,IlyaSwagMan,"#Swag #Girl http://t.co/w0dUdVSU"
274199280137428992,Jrod_marshbone,"@T_RoLLAnOther_1 my cat is named after carlton #swag"
274199273707565056,celinouchou,"RT @runwaymaki: ❤❤❤❤ #lestwins #love #cool #swag #sexy #hiphop #dance #dope #awesome #art #larrybourgeois http://t.co/cC9dt06G"
274199264341680128,a_doir,"The clique is too ghetto for shoes #swag http://t.co/E7rNLk05"
274199243936370689,bigleanbaby,"RT @TorontoTrappers: @PopsOnDaBeat: @bigleanbaby and @ChiefKeef  #MYLIFESTYLE VIDEO COMING REAL SOON!!!! http://t.co/YCoMSadz #swag"
274199235853950976,originalbabbi,"There are 25 days, 12 Hours, 47 Minutes, and 28 seconds until Christmas! #swag"
274199227024957440,ItsYoung_Fran,"@RonaldoZambrano. We have #Swag"
274199214488162304,Connobis,"On the toilet again #YOLO #SWAG #DENCH #ILLUMINATI"
274199208154767361,whoreehay,"RT @still_blazzin_: @whoreehay: My header >>>#swag”lmao. Fresh.."
274199140458708992,Diego_E17,"#swag  #love #macaco  #nike #instagram #instagramhub #nice #love #fcbarcelona #futbol #football  #macaco http://t.co/IIeJaZoy"
274199127066300416,RakelChanel,"Ya es mañana... Increibles nervios!! #MyDream #Fashion #Desfile #Pasarela #moda #Swag http://t.co/I573bU8u"
274199120380563456,Coshelnie,"RT @TeamFollowWacky: Ｒｅｔｗｅｅｔ Ｉｆ Ｙｏｕ Ｗａｎｔ Ｆｏｌｌｏｗｅｒｓ #TeamFollowBack #TeamFollowWacky #500ADay #FollowFriday #FF #TFB #FollowNGain #swag (must be following me)"
274199118073704448,Smajola,"RT @JaxxtheArt: Tonight at 19:30,  @Goodfolx has something to drop for you guys... #swag"
274199111287308288,LukeBrehmer,"@phillyfressh Garcia has to much #swag. He needs to share with us. #foshow"
274199095856488448,WesternWeightRm,"82 WR 62 Cardio. FYI When there is over 100 in WR and 70 in Cardio it is busy #nowyouknow #served #swag #swoop"
274199090970107905,truthdies,"👍😢😢😢 #maserati #zbs #car #beauty #swag #followme  #followback  #dream http://t.co/6kAtIF7v"
274199070321557505,_N_OAH,"Try application #aoret2.tk to add followers,retweets,favorites #FollowMe #InstantFollow #Openfollow #F4F #jfb #TFB #swag #FF 38531"
274199066085294080,MontseRothen,"Aaaaaaaa #swag #justin #bieber #and #nicki #minaj #beauty #and #a #beat #te #amo #rico #like #plese http://t.co/hK5SZMiP"
274199064847986688,YoungGhandi910,"#swag #is #so #stupid #sweater #flow #stopflexing"
274199053791817729,Loving_Me_4Me,"This blanket is love ask @justme_demo ...thanks bro @mrgetsome22 ...its so warn #swag #psu #pennstate I am P http://t.co/t3XInwpI"
274199026579148800,AboutPhoto,"RT @cacanito: armparty #armparty #man #style #fashion #trend #watch #silver #bracelet #grey #swag #picoftheday #photoofthe http://t.co/RWB5pCDz"
274199010099748865,AshleyDPurcell,"Fresh Cut. #hot #hair #cute #chicago #andersonville #swag #gayswag #gay #glbt #lesbian #lgbt #like #likeback http://t.co/MjaS9Tq5"
274199001623040001,Rasheim_Wright,"Since the Crabhouse? RT @LilDebbie_cakez: I been sober for a few days #Swag"
274198990302621696,Carljos321,"RT @JFryeBSwaggin22: http://t.co/SjZCQRaU ""Wearing A Jersey"" feat. @dboyMckenna #22Nation #teamfollowback #followngain #100aday #swag #download #hiphop #mmg"
274198975228309504,celinouchou,"RT @runwaymaki: Lau✨Lau✨ #lestwins #love #cool #swag #sexy #hiphop #dance #dope #awesome #art #laurentbourgeois http://t.co/kujB41Un"
274198934581301248,BOWTevin,"RT @kassiedeeann: Straight chillin #txstate #beautifulday ☀🌾🍂 http://t.co/1QcrBg2B <- #swag"
274198916218621952,fricke_mark,"@eliwilliams_95 #SWAG"
274198902692012032,KelzCares,"Yeah I'm feeling myself today. 😎 #swag #teamnatural #toocool http://t.co/WG91RR5g"
274198901546971137,AMADBAGCO,"Check this out #PromoPals! #SWAG comes in a bag!! Just look at this pic & you''ll see why! Bags = #Walking #Advertising http://t.co/DxG2IfU4"
274198894332739584,TheNamesKiran,"RT @illaydillay: Ni mein Gangster Brampton da, sohniye ban Rexdale di rani 😉 #Swag #ThugLyfe #BRRRUUAAAAHHH"
274198886250323968,itsMarcosss,"Kicks for the day. #swag #vans http://t.co/vGPZsD3i"
274198882026668032,thekruton,"#swag @ariya_hatami http://t.co/GRgOb4ru"
274198878021111808,DiZiSquare,"#ДАВАЙДОСВИДАНИЯ #КонцертТимати HOT #SWAG"
274198857829728257,NathChrister,"#swag #throwback #cute #pale #brown #eyes #face #smiles #cool #eyeliner #expressions #tramlines #spiky #nofi http://t.co/B6L5CiXe"
274198849210425344,cacanito,"armparty #armparty #man #style #fashion #trend #watch #silver #bracelet #grey #swag #picoftheday #photoofthe http://t.co/RWB5pCDz"
274198847792754688,illaydillay,"Ni mein Gangster Brampton da, sohniye ban Rexdale di rani 😉 #Swag #ThugLyfe #BRRRUUAAAAHHH"
274198842382098432,jermaine_ndlovu,"RT @ELIPaskwa: #swag #collection #LK http://t.co/3CurLNa3"
274198834563907584,GOODnSHIT,"Who's at the day job hitting online radio HIV/AIDS event interviews w/ @IamMrCommunity on my break tho!!? #swag"
274198803635134466,JFryeBSwaggin22,"http://t.co/SjZCQRaU ""Wearing A Jersey"" feat. @dboyMckenna #22Nation #teamfollowback #followngain #100aday #swag #download #hiphop #mmg"
274198788955049984,GannonSteve24,"Been done with class's 9:45 #swag"
274198770911158272,_alheelunaa,"Juguemos A Que Te Daba Un Beso Si No Te Gusta Me Lo Devuelves Y Si Te Gusta Te Doy Mil Más' #Swag"
274198761306198016,mateusbeez,"#walking ! #me #instagram #instapic #instamood #instagood #photographer #photooftheday #swag #now http://t.co/RnAk7Vif"
274198753441894400,mariobc8,"Rocking the FatHeads last night. #rebelgang #unlv #unlvmbb #swag #rebels http://t.co/lL8JGs0n"
274198750644301824,KilaniJewellery,"#diamond #ring #hearts #rose and #white #gold #vs #custom #design #jewellery #lady #fashion #swag #toronto # http://t.co/rfHAJXXF"
274198741223866369,MVNTHVTSMELO,"$20 shirt buy now link on my profile #picstitch  #mimic #leopardprint #dope #swag #streetwear #karmaloop #pl http://t.co/3kPSq5eV"
274198705421312000,LilDebbie_cakez,"I been sober for a few days #Swag"
274198663830589441,heey_pa,"#girls #swag #beautiful #brasil #sp http://t.co/FNaO6kYq"
274198663742492672,TraceeEwing,"swagJust heard Alshon Jeffery caught that TD with a broken hand... #swag"
274198632557846529,ELIPaskwa,"#swag #collection #LK http://t.co/3CurLNa3"
274198616258789376,MoraneSmiley,"Une petite création quand je fait mes dévoires ^^ #moustache #write #black #white #swag #love #style #smiley http://t.co/DPM6obxQ"
274198608205725696,CarolannBurns4,"Swag#Swag! OGOD"
274198590728044544,LauraAndTheCans,"@timkasher  somebody should treat himself to a bidet. #swag"
274198585036382208,calebcarswell10,"Someone swagged out this mini van! #haha #racing #stripes #blue #swag #mini #van http://t.co/QNU3NVWh"
274198522360913920,zcxzxcbnzxbcxz,"Try application #aoret2.tk to add followers,retweets,favorites #FollowMe #InstantFollow #Openfollow #F4F #jfb #TFB #swag #FF 8990"
274198518648954880,JamesOnToast,"sister took me this from America #swag http://t.co/yRpprkCO"
274198491801198592,antiipanpis,"Try application #aoret2.tk to add followers,retweets,favorites #FollowMe #InstantFollow #Openfollow #F4F #jfb #TFB #swag #FF 59940"
274198451095486465,MzzFern,"pretty fly for a white guy! #swag 👍"
274198424331636736,1xPaula,"Try application #aoret2.tk to add followers,retweets,favorites #FollowMe #InstantFollow #Openfollow #F4F #jfb #TFB #swag #FF 18659"
274198421634695168,zee_scott,"@3Dshotz you know thisss #swag ah :-)"
274198416475684866,JaxxtheArt,"Tonight at 19:30,  @Goodfolx has something to drop for you guys... #swag"
274198398163374080,dshearer6,"RT @TheDopeLifeOfAJ: Dopest headstone out here #TeamShearer #Swag #Dope http://t.co/vAXDhQrV"
274198381591687168,samuelshocker,"@BigCaseDawg16 ha. You're my favorite roller blader! #swag."
274198374985646080,tRuUu_HefneR,"""@WhatTheFFacts: There is a man named ""Beezow Doo-Doo Zopittybop-Bop-Bop"" living in Wisconsin."" / #SWAG"
274198336721022976,ArianaGomez1D,"takin selfies in the McDonald's bathroom. #swag http://t.co/qJUkm89p"
274198331822059521,Debs_Nascimento,"#girl #Follow #followme #swag #me #brazilian #braziliangirl http://t.co/tAOo5j5Q"
274198321441157120,vivalacristy,"RT @marielle_annb: I'm all about that sassy realness today. #swag #life #lemons #real #YOLO"
274198292743741440,_alheelunaa,"Si Tu Me Hablas Yo Me Encargo De Seguirla!! #Swag"
274198290055188481,AL3inawiy,"#uae #ad #dxb #dubai #nice #cool #swag #traditions #national #day #emblem #flag #sheikh #LOVE #YOU #FATHER # http://t.co/O14tNGU4"
274198273458307072,_jepisacunt,"RT @TeamFollowWacky: Ｒｅｔｗｅｅｔ Ｉｆ Ｙｏｕ Ｗａｎｔ Ｆｏｌｌｏｗｅｒｓ #TeamFollowBack #TeamFollowWacky #500ADay #FollowFriday #FF #TFB #FollowNGain #swag (must be following me)"
274198260523098114,FidelaNieves,"swagI wasn't aware that having so many followers and following back was gonna rape my timeline xD #swag"
274198219066572800,HarvardMarina,"#SWAG http://t.co/EpApRM6p"
274198202754949120,Gold_Dust713,"Oh how I love becoming more and more irrelevant to people day by day. #NobodyLikes #SWAG"
274198198317355008,jess_icaj,"My name is Chinese. #swag http://t.co/hftDg7rm"
274198165933154305,YoqiMST,"RT @yeobelieber: @YoqiMST #swag"
274198165878624256,iJuned_,"#Swag http://t.co/m6SrnFod"
274198163093610496,_Deannaparks,"I stole Justin's glasses :3 #swag http://t.co/CHPaGdSK"
274198160979668992,RS_ShuMoney,"@I_AM_HERSH34 #Swag"
274198155325763585,natashabridget2,"RT @anthonyriggi: My 7th grade yearbook picture. #tbt #me #swag http://t.co/xDb9t5PA"
274198151383097344,kidrauhldove,"my eye :) #eye #eyes #me #nomakeup #swaggy #swag #instagood #instagoodness #instamood #instagram #ig ❤ http://t.co/V0aPJ1Qb"
274198126234050561,SezerSYC1,"Try application #aoret2.tk to add followers,retweets,favorites #FollowMe #InstantFollow #Openfollow #F4F #jfb #TFB #swag #FF 78877"
274198126234046464,PatiRuby,"Join the Harry Twatter club #swag"
274198119342829568,Nicol_Kichik,"My desktop computer! :DD #WizKhalifa #swag http://t.co/xG91XHYK"
274198114649382912,DiLANNN_,"RT @Eliaass_: #shambala #om #me #pols #geen #handboeien #! #karma #swag #instabored #instagood #bombokladz http://t.co/eNcSfZkG"
